,AID,GI,GeneID,ProteinName,GeneSymbol
4417,743473,119587433,4225,matrix metalloproteinase 14 (membrane-inserted),MMP2
4418,743473,119587433,4225,matrix metalloproteinase 14 (membrane-inserted),MMP8
4419,743473,119587433,4225,matrix metalloproteinase 14 (membrane-inserted),MMP10
4420,743473,119587433,4225,matrix metalloproteinase 14 (membrane-inserted),MMP13
4421,743473,119587433,4225,matrix metalloproteinase 14 (membrane-inserted),MMP14
4422,743473,119587433,4225,matrix metalloproteinase 14 (membrane-inserted),MMP1
4423,743473,119587433,4225,"Meprin A, beta",MEP1A
4424,743473,119587433,4225,"Meprin A, beta",MEP1B
4425,743473,119587433,4225,"Meprin A, beta",MMP9
4426,743473,119587433,4225,"Meprin A, beta",MMP2
4427,743473,119587433,4225,"Meprin A, beta",MMP8
4428,743473,119587433,4225,"Meprin A, beta",MMP10
4429,743473,119587433,4225,"Meprin A, beta",MMP13
4430,743473,119587433,4225,"Meprin A, beta",MMP14
4431,743473,119587433,4225,"Meprin A, beta",MMP1
4432,743473,119587433,4225,matrix metallopeptidase 8 (neutrophil collagenase),MEP1A
4433,743473,119587433,4225,matrix metallopeptidase 8 (neutrophil collagenase),MEP1B
4434,743473,119587433,4225,matrix metallopeptidase 8 (neutrophil collagenase),MMP9
4435,743473,119587433,4225,matrix metallopeptidase 8 (neutrophil collagenase),MMP2
4436,743473,119587433,4225,matrix metallopeptidase 8 (neutrophil collagenase),MMP8
4437,743473,119587433,4225,matrix metallopeptidase 8 (neutrophil collagenase),MMP10
4438,743473,119587433,4225,matrix metallopeptidase 8 (neutrophil collagenase),MMP13
4439,743473,119587433,4225,matrix metallopeptidase 8 (neutrophil collagenase),MMP14
4440,743473,119587433,4225,matrix metallopeptidase 8 (neutrophil collagenase),MMP1
4441,743473,119587433,4225,matrix metallopeptidase 10 (stromelysin 2),MEP1A
4442,743473,119587433,4225,matrix metallopeptidase 10 (stromelysin 2),MEP1B
4443,743473,119587433,4225,matrix metallopeptidase 10 (stromelysin 2),MMP9
4444,743473,119587433,4225,matrix metallopeptidase 10 (stromelysin 2),MMP2
4445,743473,119587433,4225,matrix metallopeptidase 10 (stromelysin 2),MMP8
4446,743473,119587433,4225,matrix metallopeptidase 10 (stromelysin 2),MMP10
4447,743473,119587433,4225,matrix metallopeptidase 10 (stromelysin 2),MMP13
4448,743473,119587433,4225,matrix metallopeptidase 10 (stromelysin 2),MMP14
4449,743473,119587433,4225,matrix metallopeptidase 10 (stromelysin 2),MMP1
4450,743473,119587433,4225,matrix metallopeptidase 1 (interstitial collagenase),MEP1A
4451,743473,119587433,4225,matrix metallopeptidase 1 (interstitial collagenase),MEP1B
4452,743473,119587433,4225,matrix metallopeptidase 1 (interstitial collagenase),MMP9
4453,743473,119587433,4225,matrix metallopeptidase 1 (interstitial collagenase),MMP2
4454,743473,119587433,4225,matrix metallopeptidase 1 (interstitial collagenase),MMP8
4455,743473,119587433,4225,matrix metallopeptidase 1 (interstitial collagenase),MMP10
4456,743473,119587433,4225,matrix metallopeptidase 1 (interstitial collagenase),MMP13
4457,743473,119587433,4225,matrix metallopeptidase 1 (interstitial collagenase),MMP14
4458,743473,119587433,4225,matrix metallopeptidase 1 (interstitial collagenase),MMP1
4459,743473,119587433,4225,"matrix metalloproteinase 2 (gelatinase A, 72kDa gelatinase, 72kDa type IV collagenase)",MEP1A
4460,743473,119587433,4225,"matrix metalloproteinase 2 (gelatinase A, 72kDa gelatinase, 72kDa type IV collagenase)",MEP1B
4461,743473,119587433,4225,"matrix metalloproteinase 2 (gelatinase A, 72kDa gelatinase, 72kDa type IV collagenase)",MMP9
4462,743473,119587433,4225,"matrix metalloproteinase 2 (gelatinase A, 72kDa gelatinase, 72kDa type IV collagenase)",MMP2
4463,743473,119587433,4225,"matrix metalloproteinase 2 (gelatinase A, 72kDa gelatinase, 72kDa type IV collagenase)",MMP8
4464,743473,119587433,4225,"matrix metalloproteinase 2 (gelatinase A, 72kDa gelatinase, 72kDa type IV collagenase)",MMP10
4465,743473,119587433,4225,"matrix metalloproteinase 2 (gelatinase A, 72kDa gelatinase, 72kDa type IV collagenase)",MMP13
4466,743473,119587433,4225,"matrix metalloproteinase 2 (gelatinase A, 72kDa gelatinase, 72kDa type IV collagenase)",MMP14
4467,743473,119587433,4225,"matrix metalloproteinase 2 (gelatinase A, 72kDa gelatinase, 72kDa type IV collagenase)",MMP1
4468,743473,119587433,4225,"matrix metallopeptidase 9 (gelatinase B, 92kDa gelatinase, 92kDa type IV collagenase)",MEP1A
4469,743473,119587433,4225,"matrix metallopeptidase 9 (gelatinase B, 92kDa gelatinase, 92kDa type IV collagenase)",MEP1B
4470,743473,119587433,4225,"matrix metallopeptidase 9 (gelatinase B, 92kDa gelatinase, 92kDa type IV collagenase)",MMP9
4471,743473,119587433,4225,"matrix metallopeptidase 9 (gelatinase B, 92kDa gelatinase, 92kDa type IV collagenase)",MMP2
4472,743473,119587433,4225,"matrix metallopeptidase 9 (gelatinase B, 92kDa gelatinase, 92kDa type IV collagenase)",MMP8
4473,743473,119587433,4225,"matrix metallopeptidase 9 (gelatinase B, 92kDa gelatinase, 92kDa type IV collagenase)",MMP10
4474,743473,119587433,4225,"matrix metallopeptidase 9 (gelatinase B, 92kDa gelatinase, 92kDa type IV collagenase)",MMP13
4475,743473,119587433,4225,"matrix metallopeptidase 9 (gelatinase B, 92kDa gelatinase, 92kDa type IV collagenase)",MMP14
4476,743473,119587433,4225,"matrix metallopeptidase 9 (gelatinase B, 92kDa gelatinase, 92kDa type IV collagenase)",MMP1
4477,743473,119587433,4318,MEP1A protein,MEP1A
4478,743473,119587433,4318,MEP1A protein,MEP1B
4479,743473,119587433,4318,MEP1A protein,MMP9
4480,743473,119587433,4318,MEP1A protein,MMP2
4481,743473,119587433,4318,MEP1A protein,MMP8
4482,743473,119587433,4318,MEP1A protein,MMP10
4483,743473,119587433,4318,MEP1A protein,MMP13
4484,743473,119587433,4318,MEP1A protein,MMP14
4485,743473,119587433,4318,MEP1A protein,MMP1
4486,743473,119587433,4318,matrix metalloproteinase 13 (collagenase 3),MEP1A
4487,743473,119587433,4318,matrix metalloproteinase 13 (collagenase 3),MEP1B
4488,743473,119587433,4318,matrix metalloproteinase 13 (collagenase 3),MMP9
4489,743473,119587433,4318,matrix metalloproteinase 13 (collagenase 3),MMP2
4490,743473,119587433,4318,matrix metalloproteinase 13 (collagenase 3),MMP8
4491,743473,119587433,4318,matrix metalloproteinase 13 (collagenase 3),MMP10
4492,743473,119587433,4318,matrix metalloproteinase 13 (collagenase 3),MMP13
4493,743473,119587433,4318,matrix metalloproteinase 13 (collagenase 3),MMP14
4494,743473,119587433,4318,matrix metalloproteinase 13 (collagenase 3),MMP1
4495,743473,119587433,4318,matrix metalloproteinase 14 (membrane-inserted),MEP1A
4496,743473,119587433,4318,matrix metalloproteinase 14 (membrane-inserted),MEP1B
4497,743473,119587433,4318,matrix metalloproteinase 14 (membrane-inserted),MMP9
4498,743473,119587433,4318,matrix metalloproteinase 14 (membrane-inserted),MMP2
4499,743473,119587433,4318,matrix metalloproteinase 14 (membrane-inserted),MMP8
4500,743473,119587433,4318,matrix metalloproteinase 14 (membrane-inserted),MMP10
4501,743473,119587433,4318,matrix metalloproteinase 14 (membrane-inserted),MMP13
4502,743473,119587433,4318,matrix metalloproteinase 14 (membrane-inserted),MMP14
4503,743473,119587433,4318,matrix metalloproteinase 14 (membrane-inserted),MMP1
4504,743473,119587433,4318,"Meprin A, beta",MEP1A
4505,743473,119587433,4318,"Meprin A, beta",MEP1B
4506,743473,119587433,4318,"Meprin A, beta",MMP9
4507,743473,119587433,4318,"Meprin A, beta",MMP2
4508,743473,119587433,4318,"Meprin A, beta",MMP8
4509,743473,119587433,4318,"Meprin A, beta",MMP10
4510,743473,119587433,4318,"Meprin A, beta",MMP13
4511,743473,119587433,4318,"Meprin A, beta",MMP14
4512,743473,119587433,4318,"Meprin A, beta",MMP1
4513,743473,119587433,4318,matrix metallopeptidase 8 (neutrophil collagenase),MEP1A
4514,743473,119587433,4318,matrix metallopeptidase 8 (neutrophil collagenase),MEP1B
4515,743473,119587433,4318,matrix metallopeptidase 8 (neutrophil collagenase),MMP9
4516,743473,119587433,4318,matrix metallopeptidase 8 (neutrophil collagenase),MMP2
4517,743473,119587433,4318,matrix metallopeptidase 8 (neutrophil collagenase),MMP8
4518,743473,119587433,4318,matrix metallopeptidase 8 (neutrophil collagenase),MMP10
4519,743473,119587433,4318,matrix metallopeptidase 8 (neutrophil collagenase),MMP13
4520,743473,119587433,4318,matrix metallopeptidase 8 (neutrophil collagenase),MMP14
4521,743473,119587433,4318,matrix metallopeptidase 8 (neutrophil collagenase),MMP1
4522,743473,119587433,4318,matrix metallopeptidase 10 (stromelysin 2),MEP1A
4523,743473,119587433,4318,matrix metallopeptidase 10 (stromelysin 2),MEP1B
4524,743473,119587433,4318,matrix metallopeptidase 10 (stromelysin 2),MMP9
4525,743473,119587433,4318,matrix metallopeptidase 10 (stromelysin 2),MMP2
4526,743473,119587433,4318,matrix metallopeptidase 10 (stromelysin 2),MMP8
4527,743473,119587433,4318,matrix metallopeptidase 10 (stromelysin 2),MMP10
4528,743473,119587433,4318,matrix metallopeptidase 10 (stromelysin 2),MMP13
4529,743473,119587433,4318,matrix metallopeptidase 10 (stromelysin 2),MMP14
4530,743473,119587433,4318,matrix metallopeptidase 10 (stromelysin 2),MMP1
4531,743473,119587433,4318,matrix metallopeptidase 1 (interstitial collagenase),MEP1A
4532,743473,119587433,4318,matrix metallopeptidase 1 (interstitial collagenase),MEP1B
4533,743473,119587433,4318,matrix metallopeptidase 1 (interstitial collagenase),MMP9
4534,743473,119587433,4318,matrix metallopeptidase 1 (interstitial collagenase),MMP2
4535,743473,119587433,4318,matrix metallopeptidase 1 (interstitial collagenase),MMP8
4536,743473,119587433,4318,matrix metallopeptidase 1 (interstitial collagenase),MMP10
4537,743473,119587433,4318,matrix metallopeptidase 1 (interstitial collagenase),MMP13
4538,743473,119587433,4318,matrix metallopeptidase 1 (interstitial collagenase),MMP14
4539,743473,119587433,4318,matrix metallopeptidase 1 (interstitial collagenase),MMP1
4540,743473,119587433,4318,"matrix metalloproteinase 2 (gelatinase A, 72kDa gelatinase, 72kDa type IV collagenase)",MEP1A
4541,743473,119587433,4318,"matrix metalloproteinase 2 (gelatinase A, 72kDa gelatinase, 72kDa type IV collagenase)",MEP1B
4542,743473,119587433,4318,"matrix metalloproteinase 2 (gelatinase A, 72kDa gelatinase, 72kDa type IV collagenase)",MMP9
4543,743473,119587433,4318,"matrix metalloproteinase 2 (gelatinase A, 72kDa gelatinase, 72kDa type IV collagenase)",MMP2
4544,743473,119587433,4318,"matrix metalloproteinase 2 (gelatinase A, 72kDa gelatinase, 72kDa type IV collagenase)",MMP8
4545,743473,119587433,4318,"matrix metalloproteinase 2 (gelatinase A, 72kDa gelatinase, 72kDa type IV collagenase)",MMP10
4546,743473,119587433,4318,"matrix metalloproteinase 2 (gelatinase A, 72kDa gelatinase, 72kDa type IV collagenase)",MMP13
4547,743473,119587433,4318,"matrix metalloproteinase 2 (gelatinase A, 72kDa gelatinase, 72kDa type IV collagenase)",MMP14
4548,743473,119587433,4318,"matrix metalloproteinase 2 (gelatinase A, 72kDa gelatinase, 72kDa type IV collagenase)",MMP1
4549,743473,119587433,4318,"matrix metallopeptidase 9 (gelatinase B, 92kDa gelatinase, 92kDa type IV collagenase)",MEP1A
4550,743473,119587433,4318,"matrix metallopeptidase 9 (gelatinase B, 92kDa gelatinase, 92kDa type IV collagenase)",MEP1B
4551,743473,119587433,4318,"matrix metallopeptidase 9 (gelatinase B, 92kDa gelatinase, 92kDa type IV collagenase)",MMP9
4552,743473,119587433,4318,"matrix metallopeptidase 9 (gelatinase B, 92kDa gelatinase, 92kDa type IV collagenase)",MMP2
4553,743473,119587433,4318,"matrix metallopeptidase 9 (gelatinase B, 92kDa gelatinase, 92kDa type IV collagenase)",MMP8
4554,743473,119587433,4318,"matrix metallopeptidase 9 (gelatinase B, 92kDa gelatinase, 92kDa type IV collagenase)",MMP10
4555,743473,119587433,4318,"matrix metallopeptidase 9 (gelatinase B, 92kDa gelatinase, 92kDa type IV collagenase)",MMP13
4556,743473,119587433,4318,"matrix metallopeptidase 9 (gelatinase B, 92kDa gelatinase, 92kDa type IV collagenase)",MMP14
4557,743473,119587433,4318,"matrix metallopeptidase 9 (gelatinase B, 92kDa gelatinase, 92kDa type IV collagenase)",MMP1
4558,743473,119587433,4313,MEP1A protein,MEP1A
4559,743473,119587433,4313,MEP1A protein,MEP1B
4560,743473,119587433,4313,MEP1A protein,MMP9
4561,743473,119587433,4313,MEP1A protein,MMP2
4562,743473,119587433,4313,MEP1A protein,MMP8
4563,743473,119587433,4313,MEP1A protein,MMP10
4564,743473,119587433,4313,MEP1A protein,MMP13
4565,743473,119587433,4313,MEP1A protein,MMP14
4566,743473,119587433,4313,MEP1A protein,MMP1
4567,743473,119587433,4313,matrix metalloproteinase 13 (collagenase 3),MEP1A
4568,743473,119587433,4313,matrix metalloproteinase 13 (collagenase 3),MEP1B
4569,743473,119587433,4313,matrix metalloproteinase 13 (collagenase 3),MMP9
4570,743473,119587433,4313,matrix metalloproteinase 13 (collagenase 3),MMP2
4571,743473,119587433,4313,matrix metalloproteinase 13 (collagenase 3),MMP8
4572,743473,119587433,4313,matrix metalloproteinase 13 (collagenase 3),MMP10
4573,743473,119587433,4313,matrix metalloproteinase 13 (collagenase 3),MMP13
4574,743473,119587433,4313,matrix metalloproteinase 13 (collagenase 3),MMP14
4575,743473,119587433,4313,matrix metalloproteinase 13 (collagenase 3),MMP1
4576,743473,119587433,4313,matrix metalloproteinase 14 (membrane-inserted),MEP1A
4577,743473,119587433,4313,matrix metalloproteinase 14 (membrane-inserted),MEP1B
4578,743473,119587433,4313,matrix metalloproteinase 14 (membrane-inserted),MMP9
4579,743473,119587433,4313,matrix metalloproteinase 14 (membrane-inserted),MMP2
4580,743473,119587433,4313,matrix metalloproteinase 14 (membrane-inserted),MMP8
4581,743473,119587433,4313,matrix metalloproteinase 14 (membrane-inserted),MMP10
4582,743473,119587433,4313,matrix metalloproteinase 14 (membrane-inserted),MMP13
4583,743473,119587433,4313,matrix metalloproteinase 14 (membrane-inserted),MMP14
4584,743473,119587433,4313,matrix metalloproteinase 14 (membrane-inserted),MMP1
4585,743473,119587433,4313,"Meprin A, beta",MEP1A
4586,743473,119587433,4313,"Meprin A, beta",MEP1B
4587,743473,119587433,4313,"Meprin A, beta",MMP9
4588,743473,119587433,4313,"Meprin A, beta",MMP2
4589,743473,119587433,4313,"Meprin A, beta",MMP8
4590,743473,119587433,4313,"Meprin A, beta",MMP10
4591,743473,119587433,4313,"Meprin A, beta",MMP13
4592,743473,119587433,4313,"Meprin A, beta",MMP14
4593,743473,119587433,4313,"Meprin A, beta",MMP1
4594,743473,119587433,4313,matrix metallopeptidase 8 (neutrophil collagenase),MEP1A
4595,743473,119587433,4313,matrix metallopeptidase 8 (neutrophil collagenase),MEP1B
4596,743473,119587433,4313,matrix metallopeptidase 8 (neutrophil collagenase),MMP9
4597,743473,119587433,4313,matrix metallopeptidase 8 (neutrophil collagenase),MMP2
4598,743473,119587433,4313,matrix metallopeptidase 8 (neutrophil collagenase),MMP8
4599,743473,119587433,4313,matrix metallopeptidase 8 (neutrophil collagenase),MMP10
4600,743473,119587433,4313,matrix metallopeptidase 8 (neutrophil collagenase),MMP13
4601,743473,119587433,4313,matrix metallopeptidase 8 (neutrophil collagenase),MMP14
4602,743473,119587433,4313,matrix metallopeptidase 8 (neutrophil collagenase),MMP1
4603,743473,119587433,4313,matrix metallopeptidase 10 (stromelysin 2),MEP1A
4604,743473,119587433,4313,matrix metallopeptidase 10 (stromelysin 2),MEP1B
4605,743473,119587433,4313,matrix metallopeptidase 10 (stromelysin 2),MMP9
4606,743473,119587433,4313,matrix metallopeptidase 10 (stromelysin 2),MMP2
4607,743473,119587433,4313,matrix metallopeptidase 10 (stromelysin 2),MMP8
4608,743473,119587433,4313,matrix metallopeptidase 10 (stromelysin 2),MMP10
4609,743473,119587433,4313,matrix metallopeptidase 10 (stromelysin 2),MMP13
4610,743473,119587433,4313,matrix metallopeptidase 10 (stromelysin 2),MMP14
4611,743473,119587433,4313,matrix metallopeptidase 10 (stromelysin 2),MMP1
4612,743473,119587433,4313,matrix metallopeptidase 1 (interstitial collagenase),MEP1A
4613,743473,119587433,4313,matrix metallopeptidase 1 (interstitial collagenase),MEP1B
4614,743473,119587433,4313,matrix metallopeptidase 1 (interstitial collagenase),MMP9
4615,743473,119587433,4313,matrix metallopeptidase 1 (interstitial collagenase),MMP2
4616,743473,119587433,4313,matrix metallopeptidase 1 (interstitial collagenase),MMP8
4617,743473,119587433,4313,matrix metallopeptidase 1 (interstitial collagenase),MMP10
4618,743473,119587433,4313,matrix metallopeptidase 1 (interstitial collagenase),MMP13
4619,743473,119587433,4313,matrix metallopeptidase 1 (interstitial collagenase),MMP14
4620,743473,119587433,4313,matrix metallopeptidase 1 (interstitial collagenase),MMP1
4621,743473,119587433,4313,"matrix metalloproteinase 2 (gelatinase A, 72kDa gelatinase, 72kDa type IV collagenase)",MEP1A
4622,743473,119587433,4313,"matrix metalloproteinase 2 (gelatinase A, 72kDa gelatinase, 72kDa type IV collagenase)",MEP1B
4623,743473,119587433,4313,"matrix metalloproteinase 2 (gelatinase A, 72kDa gelatinase, 72kDa type IV collagenase)",MMP9
4624,743473,119587433,4313,"matrix metalloproteinase 2 (gelatinase A, 72kDa gelatinase, 72kDa type IV collagenase)",MMP2
4625,743473,119587433,4313,"matrix metalloproteinase 2 (gelatinase A, 72kDa gelatinase, 72kDa type IV collagenase)",MMP8
4626,743473,119587433,4313,"matrix metalloproteinase 2 (gelatinase A, 72kDa gelatinase, 72kDa type IV collagenase)",MMP10
4627,743473,119587433,4313,"matrix metalloproteinase 2 (gelatinase A, 72kDa gelatinase, 72kDa type IV collagenase)",MMP13
4628,743473,119587433,4313,"matrix metalloproteinase 2 (gelatinase A, 72kDa gelatinase, 72kDa type IV collagenase)",MMP14
4629,743473,119587433,4313,"matrix metalloproteinase 2 (gelatinase A, 72kDa gelatinase, 72kDa type IV collagenase)",MMP1
4630,743473,119587433,4313,"matrix metallopeptidase 9 (gelatinase B, 92kDa gelatinase, 92kDa type IV collagenase)",MEP1A
4631,743473,119587433,4313,"matrix metallopeptidase 9 (gelatinase B, 92kDa gelatinase, 92kDa type IV collagenase)",MEP1B
4632,743473,119587433,4313,"matrix metallopeptidase 9 (gelatinase B, 92kDa gelatinase, 92kDa type IV collagenase)",MMP9
4633,743473,119587433,4313,"matrix metallopeptidase 9 (gelatinase B, 92kDa gelatinase, 92kDa type IV collagenase)",MMP2
4634,743473,119587433,4313,"matrix metallopeptidase 9 (gelatinase B, 92kDa gelatinase, 92kDa type IV collagenase)",MMP8
4635,743473,119587433,4313,"matrix metallopeptidase 9 (gelatinase B, 92kDa gelatinase, 92kDa type IV collagenase)",MMP10
4636,743473,119587433,4313,"matrix metallopeptidase 9 (gelatinase B, 92kDa gelatinase, 92kDa type IV collagenase)",MMP13
4637,743473,119587433,4313,"matrix metallopeptidase 9 (gelatinase B, 92kDa gelatinase, 92kDa type IV collagenase)",MMP14
4638,743473,119587433,4313,"matrix metallopeptidase 9 (gelatinase B, 92kDa gelatinase, 92kDa type IV collagenase)",MMP1
